B003X1FPQM|Touching Evil|3.9|Suspense, Drama, Special Interest|"Part Fox Mulder part Dirty Harry" (Entertainment Weekly) Detective Inspector Dave Creegan (Robson Green Wire in the Blood Reckless) is a member of the Organized Serial Crime unit an elite team of detectives that takes on the most dangerous criminals in Britain. But while the OSC uses advanced investigative techniques Creegan prefers to rely on his instincts. Robson Green gives a charismatic lead performance in this hit PBS Mystery! Series.<NL>In the second series of the award-winning drama Creegan and his colleagues set out to find a sadistic killer who announces his murderous plans to a tabloid reporter an ex-soldier replaying the horrors of his experiences in Bosnia and an international ring of pedophiles. James Nesbitt (Murphy's Law Match Point) and Philip Jackson (Agatha Christie's Poirot) guest star.<NL>The outstanding cast also includes Nicola Walker (MI-5) as Creegan's partner DI Susan Taylor; Shaun Dingwall (Above Suspicion) as fellow detective Mark Rivers; and Michael Feast (State of Play) as their boss Commander Stephen Enwright.
B006VEFUJA|Ax Men|4.5|Special Interest|Ax Men returns in season four to take on a playing field bigger than ever. Eight crews will embark on the toughest season of their careers to be tested by Mother Nature by each other and by their own desire to do the impossible - to conquer a mountain and live to tell the tale.
B000MPGI68|24|4.8|Suspense, Drama, Action|The sixth season of 24 picks up 20 months after last season's shocking finale when Jack Bauer was captured by Chinese government agents and taken battered and bloodied to points unknown.
B003UMJTPW|Curious George|4.8|Comedy, Animation, Kids, Adventure|This season George becomes a personal trainer for Professor Wiseman goes on a Junior Sprout field trip helps restore a classic movie theater and is the special guest monkey at Allie's kindergarten!
B007B9Q8K4|The Amazing Race|4.7|Unscripted, Kids, Adventure|Eleven teams will embark on the adventure of a lifetime on the new season of The Amazing Race with host Phil Keoghan. This season which marks the 20th sprint around the globe for the series will make first time visits to Paraguay Azerbaijan and other exotic locations. Along the way Teams will travel through five continents 22 cities and nearly 40000 miles.
B002029Q4C|H2O|4.6|Drama, Kids, Fantasy|Season 2 is filled with a sad break-ups the return of Zane with hopes of reuniting with Rikki and even Charlotte becoming a mermaid herself and causing havoc everywhere!
B003YDOYVG|Schoolhouse Rock|4.7|Comedy, Kids|Now you can function in "Conjunction Junction!" Play "Figure Eight" while you skate! ABC's EMMY Award winning Schoolhouse Rock has been America's favorite toe-tapping tutor for more than thirty years. From "Three is a Magic Number" to "I'm Just a Bill" and "Lolly Lolly" you can bring along a sing-along of topical tunes that still keep popping into the heads of devoted Schoolhouse Rock fans.
B007NYOJXK|Real Interrogations|3.6|Documentary, Special Interest|Real Interrogations puts the spotlight on investigators criminals and the interrogations that help solve cops' toughest cases. Investigation Discovery's new true crime show Real Interrogations takes you inside police interview rooms with detectives who match wits with criminals who will lie cheat even beg to stay out of jail.
B004CTUP28|The First 48|4.6|Unscripted, Documentary|The biggest enemy for any homicide detective is not the suspect...it's the clock. In fact if they don't find a lead in the first 48 hours their chances of catching the killer are cut in half. A&E's critically acclaimed series tracks real homicide detectives as they struggle to solve murder cases across the country.
B0073J5X58|Swamp People|4.8|Unscripted, Action, Special Interest|It's no guts no gator in this season of Swamp People. With only 30 days to bag their tags the bayou boys and their burly crews are back alongside an all-female team and sharpshooters. As the price of gator rises these homegrown natives face the perils of nature risking their reputations and lives.
B0088W9P9O|Hell's Kitchen|4.5|Unscripted|In Season Ten of HELL'S KITCHEN aspiring restaurateurs once again will be put through an intense culinary academy to prove they possess the right combination of ingredients to win the life-changing grand prize.
B0071E6J30|America's Book Of Secrets|4.4|Documentary, Special Interest|Discover a deeper American history that has been shrouded in secrecy.
B00171LH1W|Hell's Kitchen|4.5|Unscripted|World-renowned chef Gordon Ramsay is back for a fourth course of the sizzling unscripted series Hell's Kitchen.
B000IVUL64|CSI: Miami|4.8|Suspense, Drama, Action|A South Florida team of forensic investigators uses both cutting-edge scientific methods and old-fashioned police work to solve crimes.
B0037L6BHK|Daria|4.9|Comedy, Animation, Drama, Romance|The people of Lawndale just don't get Daria Morgendorffer. See Daria was born alienated and now she's just trying to make it through high school with as little human contact as possible. Daria lacks enthusiasm but she makes up for it with sarcasm.
B007Y36DVG|Apartment 143|3.6|Suspense, Horror|A team of parapsychologists sets out to investigate a series of anomalous phenomena taking place in a newly occupied apartment.
B005O718OQ|Hawaii Five-0|4.9|Drama, Action|Short Description Not Available
B008HNQ0OW|Why Stop Now?|4.3|Comedy, Drama|Why Stop Now? tells the bittersweet story of Eli Smith (Eisenberg) a piano prodigy and his mother Penny (Leo) who despite her cheerful loving disposition struggles with drug addiction.
B009MQVO0S|Someday This Pain Will Be Useful To You|4.1|Comedy, Drama|A vulnerable teenager with a deep perception of the world and no idea how to live in it.
B009C46UEK|Daniel Tiger's Neighborhood|4.7|Animation, Kids, Fantasy, Arts, Entertainment, and Culture|The first TV series inspired by the iconic award-winning MISTER ROGERS' NEIGHBORHOOD DANIEL TIGER'S NEIGHBORHOOD from The Fred Rogers Company stars 4-year-old Daniel Tiger son of the original program's Daniel Striped Tiger who invites young viewers into his world giving them a kid's-eye view of his life.
B000UUEEIE|Rescue Me|4.8|Comedy, Drama|At the start of Season 4 Tommy Gavin finds himself in as much hot water as ever. After rejecting Sheila's offer to retire from the FDNY and live out the rest of their days together in a beach house she purchased with her 9/11 widow money Sheila drugged Tommy and threw a fit that resulted in the beach house burning to the ground. Given his cloudy memory of what happened and his past history o...
B003YUGS6S|Back at the Barnyard|4.6|Comedy, Animation, Kids, Adventure|Find out what really happens when the farmer’s away! Join Otis the carefree party boy cow and his pals Pip Freddy and Pig as they pursue nothin' but a good time...down on the farm!
B005DPJ6VQ|Storage Wars|4.5|Unscripted, Drama|Negotiate the fascinating world of storage auction and consignment as professional "buyers" scour repossessed storage units in search of hidden treasure in the new A&E original real-life series Storage Wars.
B002T33IAA|Sesame Street|4.6|Comedy, Kids, Fantasy, Adventure, Arts, Entertainment, and Culture, Music Videos and Concerts|For the first time ever you can download full episodes from Sesame Street!  In this collection of 12 episodes from Season 35 you'll join your favorite fuzzy pals as they learn about the letter and number of the day.  You'll accompany Grover as he journeys around the world and shares his experiences in Global Grover.  And don't forget Elmo!  Join him for imaginative play in "Elmo's World."  Throughout the episodes enjoy guest appearances from celebrities including Natalie Portman B.B. King Liam Neeson Norah Jones and Venus Williams.Sesame Street is brought to you by Sesame Workshop the nonprofit educational organization that's making a meaningful difference in children's lives worldwide by addressing their critical developmental needs.
B008XFAZRW|Major Crimes|4.8|Drama, Action|Go into bold new territory with TV’s favorite squad of detectives! Set in L.A. Major Crimes picks up where The Closer leaves off centering on how to secure an airtight conviction and exploring how police and prosecutors work together to build a case. With many of The Closer’s beloved characters Major Crimes delivers the same high caliber of action and drama as the hit series it follows.
B005PK4YNO|CSI: Miami|4.9|Suspense, Drama, Action|The 10th season of CSI: Miami picks up with fugitive Randy North on the run after having shot Horatio and leaving Natalia trapped in the back of a car that's been dumped off a pier.
B00AH8SPOI|Wild Kratts|4.9|Comedy, Animation, Kids, Adventure|The real-life Chris and Martin introduce each Wild Kratts episode with a live action segment that imagines what it would be like to experience a never- before-seen wildlife moment and asks "What if...?" The Kratt brothers transition into animation and the adventure begins bringing early-elementary school children into the secret lives of extraordinary creatures many of which have never been animated before - including proboscis monkeys draco lizards and caracals!
